id,description
714065,TB: Add table of contents / jump list to Keyboard Shortcuts documentation (expose sorting/grouping/subsections)
714177,"Font color only ""Grey"" in ""Signature text"""
714283,Update Thunderbird Certificate Authorities to match Firefox
714296,Thunderbird aurora deletes all filter rules
714337,quickfilter bar doesn't remember its icon button state
714390,Folder Location and Mail Views items are cut off in the customize toolbar dialog
714391,Text on disabled toolbar buttons in the menubar doesn't look disabled
714438,tab content changes after moving email to a new location
714456,navigation-toolbox light blue under Classic
714466,Holding down CTRL key while dragging emails to folders moves instead of copies.
714485,Too much aero glass in compose window
714510,Viewpickerlabel has a white background on normal toolbars
714511,I have multiple email address books and there are many people who are in more than one list; it would be great if Thunderbird could recognize this and 'hook' the same names together across books for updating and other list maintenance.
714550,sub window position
714621,"HTML/Rich text (copied from IE, Firefox, MSWord, etc.) is always pasted as plain text"
714680,12.0a1 Not Responding
714707,"Recurring requests to retrieve mail (via ""Check for new messages every N minutes"") cause multiple instances of ""Add Security Exception"" dialog to stack-up"
714869,Digital signing with particular digital certificates does not produce verifiable messages
714980,Actions no longer affect entire collapsed threads
715076,Thunderbird freezes when trying to auto-complete via LDAP
715090,Hang if attempt to change mailbox during initialization while showing the new mail toaster popup
715127,Bug in preview message
715153,Attached vCard falsely detected as an XML document
715212,Customize toolbar dialog buttons are strangely tall
715423,After delete a message it's still displayed instead of moving to next unread
715468,"Dangerous ""local copy"" default settings for mobile users"
715483,unable to view source
715487,thunderbird folders duplicated
715490,Create tests for new attachment events in the compose window
715495,Inconsistency in styling of buttons in tabs-toolbar
715508,"halo around ""view"" in view control (main toolbar)"
715539,Ctrl-drag to *copy* (not move) a message from one folder to another no longer works...
715565,two throbbers in main window
715608,Timeout at startup of Thunderbird
715805,Thunderbird Locks Up If Master Password Not Entered Quickly
715807,crash CMbxScanner::CleanUp
715812,Sort by junk status malfunctioning
715961,Attachment events in compose window need to be tested
716021,The 'From' of a spam email in the in-box was taken from address book
716101,TB: Keyboard Shortcuts broken(?)/wrong/incomplete in documentation: Ctrl+Q
716193,tagging collapsed thread only tags top message
716206,duplicates of email back up save
716214,"TB: Keyboard Shortcuts broken(?)/wrong/incomplete in documentation: Ctrl+0, Ctrl++, Ctrl+-"
716217,TB: Keyboard Shortcuts broken(?)/wrong/incomplete in documentation: Ctrl+U
716220,Thunderbird makes bad guess if “from:” header is not correct.
716222,"TB: Keyboard Shortcuts broken(?)/wrong/incomplete in documentation: Alt+Cursor down (""Alt+down arrow"")"
716254,TB: A lot(!) of keyboard shortcuts are missing in documentation
716270,TB: Add better link for direct downloading of keyconfig Addon to Keyboard Shortcuts documentation
716300,Old messages not displayed
716365,"""Filter these messages"" (set to by Sender and Recipients and applied to Inbox) fails to include messages in Inbox"
716385,crash on attachments
716389,With imap thunderbird keeps draft after send action some time
716470,Opening a link with HTTP protocol with thunderbird returns a js exception
716622,ftp protocol links are opened with IE and ie temp path passed to firefox
716651,"Cannot see mail folders, even when ""view"" options are changed."
716791,Thunderbird (v3.1.7) fails to connect to SMTP server on mail send
716796,Thunderbird 9.0.1 triggers discrete graphics on Lion
716866,thunderbird gets confused after connection problem to a news server
717033,"View -> Toolbars menu shows empty item where 'Quick filters' should be, when the Account central is shown"
717187,message filters search bar
717238,Incorrect Mail Body Displayed
717316,"TB 9.0.1 WRONG mapping from addressbook for invalid ""From:""-Headerline"
717401,open jpeg attachment in external program no longer works
717402,Permanent orange: TEST-UNEXPECTED-FAIL | test-about-support.js | test-about-support.js::*
717422,message is lost after undo delete
717592,"Unified folders IMAP-POP3 under ""sent"" archive"
717626,Viewing email always returns to 1st line when switching tabs.
717780,Address Book Contact with more than 2 Emails
717881,The default tab icon used on Mac doesn't exist
717899,Thunderbird hangs during virus scan
718119,"New accounts that are added have different server settings offered than what the existing accounts show. ""STARTTLS, if available"" is not being offered anymore, yet updates are not changing the existing accounts settings to conform. It's confusing!"
718131,Daily Crashing When autocompleting contact information from zimbra
718141,"Friends are sending emails with ""emoticons"" in them. Thunderbird already be able to handle them and display them."
718174,Last alphabetical folder always missing in Move/Copy To Local Folders
718272,cut & paste ffrom Word inserts just unformatted text!
718288,renameAttachment.label/accesskey in messengercompose.dtd are defined twice
718342,"Add ""Reply to Sender"" button to message header for NNTP posts"
718358,Every couple of days Thunderbird decides that all of my newsgroups are unread
718398,Can not paste HTML-formatted code
718427,fat line in compose window
718447,"Folder tree alignment issue when ""new message"" star is visible"
718486,Make Account Provisioner XML handler only request the XML once.
718563,"In V8.0, links embedded in messages don't work."
718574,outlook grab default mail client status after aktualization of junk filter
718640,Account Provisioner link to view providers in other languages is always displayed
718662,Drag & drop copy is broken
718744,"Thunderbird 9.0.1 aborts with ""failed to create drawable"" on Fedora 14 Linux"
