id,severity,description
607941,normal,inbox and sent folders all content vanished
608010,critical,Today's 3.1.6 upgrade breaks Thunderbird - can't connect to anything
608031,normal,Multiple Account Restriction same server and user name too restrictive
608034,major,"Can't get email from Server: Message says ""Inbox Full, Compact Folder"" every time, even tho Inbox is NOT full."
608041,normal,autocomplete requests lose key presses
608063,major,IMAP login appends server name to username
608092,normal,Incorrect layout for mails with long subjects
608149,normal,Find In This Message goes to the Quick Filter Bar
608205,minor,Changing color on multiple selected text ranges fails partly when not whole lines are selected
608233,normal,"unified folders such as 'junk','sent', 'archives' & 'deleted' do not update if you relocate the folder in account settings"
608270,normal,impossible to download the update : it remains on pause
608273,normal,"""Never Update"" ought to mean ""Never Update"""
608278,normal,Changes to make Thunderbird fit in with Ubuntu's Unity
608283,major,"File manager dialog for attachments does not show network drives in linux.  Cannot save attachments to a network drive, Cannot attach files from a network drive."
608359,major,Inbox problem - cannot receive any email.
608572,normal,A copy of Thunderbird is already open. Only one copy of Thunderbird can be open at a time.
608574,normal,Toolbar items not sticking
608575,normal,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.12) Gecko/20101027 Lightning/1.0b2 Thunderbird/3.1.6
608599,critical,Clash with Fix-it Utilities active defence
608601,normal,pdf files attached to mails don't open anymore
608638,normal,Get rid of the Netscape 4.x profile migration
608674,normal,Very long subjects/URLs fill the massage pane and make it unscrollable
608679,normal,Move Again now missing target folder name
608702,critical,draft saving doesn't work when the mail server is down
608719,major,Message window shows additional recipients pulled out of nowhere
608728,critical,Report error of Thuderbird appears MacOsx snow leopard console
608729,normal,Thunderbird does not check alternate names on UCC cert
608743,critical,An error occurred during a connection to webemail.journalregister.com:993.  Peer's Certificate has been revoked.  (Error code: sec_error_revoked_certificate)
608754,normal,Reply to all
608789,normal,archive doesn't select the right message after archive finished
608796,normal,Tiny window created when new message created
608913,normal,Allow add-ons to specify what icons to use in e.g. contentTabs
608920,normal,"Untrusted certificate pop-up shows up when accessing email, cannot be added nor closed"
608922,major,Cannot Change Email Account Password
608927,normal,auto-forwarding implies unconsistent bold flag
608932,major,My Mozilla completely crashed
608981,normal,"Enable building of places in Thunderbird, but disable history by default"
608982,critical,Thunderbird 3.1.6 Permenantly deletes emails when clicking on them in the email list
608993,normal,Remove final uses of commonDialog following m-c changes
609055,normal,Windows 7 64 bit using old version upgrade to 3.1 Thunderbird crashes Ctrl/Alt/Del locks up force restart and remove 3.1 and reload old version
609112,normal,"""Find in this message"" (Control+F) doesn't work with message pane"
609216,normal,CPU using is over 99% periodically
609223,critical,DLL hijacking is possible in Thunderbird 3.1.6
609228,normal,Mark as deleted Thunderbird <-> Outlook Problem
609268,normal,"""Mark folder as read"" doesn't always work when folder isn't selected"
609338,normal,Sending mails systematically extremely long
609420,normal,"Be able to hide some fields in the message-view: content-transfer-encoding, references, ..."
609424,normal,"review, update make live crash article"
609529,critical,TBird 3.1.6 crashes on startup every time on Mac OS X 10.6.4
609556,major,custom toolbar items keep reverting when exiting
609677,critical,Hangs while opening certain text emails
609818,normal,Cannot Remove or Change Master Password
609867,normal,"Information related to total email number and size, available in previous Thunderbird versions, are no more available here."
609876,minor,"Thunderbird stores its IMAP cache & search database in roaming profile, not local profile"
609926,normal,'Quote Message' menuitem activation misbehaves
609941,major,Gloda search completed stopped finding anything
609954,minor,Focus of new opend Thunderbird is nowhere
609996,normal,search.xml autocomplete needs tweak to be cleanly extensible
610065,normal,Add src parameter to AMO API pings
610099,trivial,"""Remove"" button Finnish translation is incorrect"
610101,normal,date of creation and date of receiving the same
610106,normal,it works to slow with the pctools internet security 2011 package
610109,normal,"Receipient isn't displayed when not in addressbook, only a star is displayed"
610126,normal,Not receiving e mail.
610131,critical,"Moving a large message or multiple messages between IMAP folders causes TB to hang/crash, results in duplicate messages"
610141,normal,When I send mail it will not keep a copy in the sent folder
610147,normal,"Uncaught Exception in mailWindow.js line 440 while ""download the rest of the message"""
610295,normal,Embedded-images break when moved or copied in Compose window
610329,minor,Invalid character encoding when forwarding directly from message list
610364,normal,From address reads wrong name from account settings
610389,major,Formatting text in mail compose window is extremely buggy
610392,normal,"When composing new email, there is a indent built into the message"
610410,minor,negative number of emails shown in Group by Sort view (Today -3/1)
610603,normal,mailnews.headers.showMessageId doesn't show the Message-ID unless you click on '+'
610667,normal,"""Move to trash"" always moves to [Gmail]/Trash instead of to the specified folder"
610772,normal,Mail not being saved in Sent Folder
610847,normal,The body of emails from same sender will not display
610894,normal,"Windows Mail used to be able to receive email from me until I upgraded to 3.1.6, now client gets nothing."
610928,major,No ability to get back to inbox from address book
610963,normal,multi attachment
610989,major,"On medium to long messages (when you have to scroll), text is smudged and becomes unreadable"
611000,major,Thunderbird is showing home page content and same navigates to last opened folder
611112,critical,Default location in the start page message area reveals information and is susceptible to DNS hijacking
