id,description
645118,"Allow ""="" as pre_chomp and post_chomp modifier in templates"
645427,Bugzilla->usage_mode( USAGE_MODE_BROWSER ) doesn't change Bugzilla->usage_mode
645433,Bugzilla->error_mode( ERROR_MODE_WEBPAGE ) doesn't change Bugzilla->error_mode
645721,Whine.pl overrides server's timezone
645722,Whining clobbers cron mail with Moose warnings
645849,Graphical Reporting does not seem to be working.
645949,insecure dependency when compiling field-descs.none.tmpl
646005,urlbase parameter change - must rerun checksetup.pl
646209,Bugzilla doesn't offer UTC timezone
646394,"Bug creation will add a disabled user into cc's, if disabled user is still on default cc list"
646441,No log in links or fields reachable from the login failed page
646668,"After bugzilla install, I get You don't have permission to access /bugzilla/ on this server"
646743,"Enable ""watching"" a bug to see mentions of it in other bugs"
646750,checksetup.pl fails on openSUSE 11.4 with Assertion error
646939,The local XML file './data/bugzilla-update.xml' cannot be created.
647006,checksetup.pl - some ppm installed failed: Can't find any package
647013,Software error: Unknown column 'reverse_desc' in 'field list' FROM fielddefs table
647168,No mapping for the Unicode character exists in the target multi-byte code page
647882,"""Custom Search"" twisty not remembering its position"
648096,UWinnipeg (theory PPM repo) instructions are not necessary with recent ActiveState releases
648178,"install-module.pl should check if a compiler is available, and fail with a clear error if one is not"
648600,Requesting a review of someone who can't see the bug silently changes the reviewer to yourself
648899,Advanced Search - components not linked to their products
650173,Bugzilla 4 priority names can't be distinguished in search results
650222,user redirected to welcome page after loggin on
651491,Security vulnerability allowing to remove CCs
651797,"Make it so that bug creation or modification redirects to the bug page, not stop at process.cgi"
652047,checksetup.pl --check-modules fails to compile/run if the Voting extension is enabled on a fresh install
652126,"Typo in Field label: ""Broswer Version Used:"""
652165,Flagmails have a wrong Date: value
652326,buglist doesn't support comma separated status anymore
652474,"Release Bugzilla 4.1.2, 4.0.1, 3.6.5 and 3.4.11"
652663,When using bug_format_comment hook some replacements can happen more than once causing broken links
652720,prev/next links no longer respect column sort
652748,"When reloading a bug page, any commentID (#nn) is lost"
652783,Better wording after mid-air collision
652798,links in replied comments exceed border
652987,The XML file of a bug incorrectly sets the See Also field
653263,"XML bug files do not contain fields whose value evaluates to ""false"""
653273,Release Notes for Bugzilla 4.0.1
653274,Release Notes for Bugzilla 3.6.5
653275,Release Notes for Bugzilla 3.4.11
653341,Bug.create() fails to error out if an invalid group is passed
653378,Content of an TextArea are getting no pagebreak
653404,Misleading error message when file to be attached is not readable by browser
653487,"Can't set component in Bugzilla's ""Change Several Bugs at Once"" view"
653659,Cannot shrink-back attachment description textarea on detailed edit
653834,Going back from the invalid CC name page can cause a bug's description to be cleared
654451,500 Internal server error
654833,New hook to add additional attachment action links to the attachment details page
655472,Localized strings in localconfig are incorrectly encoded
655481,Download page update: localized templates
655652,"Remove ""internals"" field from Product.get"
655847,Accessing buglist.cgi throws: Use of inherited AUTOLOAD for non-method Bugzilla::CGI::SERVER_PUSH() is deprecated at Bugzilla/CGI.pm line 233
655848,Use of uninitialized value $tbl in string eq at /var/www/html/bugzilla/report.cgi line 162
655912,"install-module.pl is unable to install LWP::UserAgent on Perl <5.8.8, because LWP 6.0 now requires 5.8.8 as a minimum"
656216,test
656227,test
656237,"Search by comment filed with ""does not match regular expression"" returns wrong results"
656549,nbnfn
656566,inocming mail is not  receiving
656585,This is the test please ignore.
656611,Abbreviated Summary ending in multi-byte utf-8 characters breaks
656769,Can't set duplicate bug number with IE9 except in compatibility view
656856,summary
657134,Comment link regexp is too broad
657194,Use YUI's escapeHTML() instead of our custom one
657222,"process_bug.cgi ""redirects"" to show_bug.cgi even though preferences set not to show bug"
657246,Detect build identifier for Fennec
657290,Incorrect time saved to DB when attachment added trough XML-RPC
657310,URL detection should not stop at plus sign (+)
657561,Invalid XMLRPC response generated if an optional custom int field is empty
657737,Permission not checked after a new extension created for a new permission customization.(extensions.pm)
657894,spelling mistake occurs when no search results are found
657895,spelling mistake occurs when no search results are found
657896,spelling mistake occurs when no search results are found
658056,Improper HTML on show_bug.cgi page when user is logged out
658063,Move votes_container css style to external style.css instead of template
658407,Bugzilla shouldn't (indirectly) depend on Crypt::Random::Source anymore due to its numerous dependencies
658723,bmo should have a checkbox for turning the get request into a post for dealing with long buglists
658905,flag_handler() gets arguments in the wrong order in importxml.pl
658945,Dependency tree count includes open dependencies of closed bugs
658947,mail notification subject empty / header encoding not correct
658988,"""Duplicate of"" field does not show in bug history"
659185,html_quote escapes @ causing mailto links to not be processed
659816,Quicksearch only works for ASCII strings (when quoted)
659880,"undef error - Can't locate object method ""walk_parts"" via package ""Email::MIME"" at Bugzilla/Mailer.pm line 95."
660464,Linkify the tag name in the confirmation message when tagging bugs
660528,"Security Advisory for Bugzilla 4.1.3, 4.0.2, 3.6.6 and 3.4.12"
660531,"Release Bugzilla 4.1.3, 4.0.2, 3.6.6 and 3.4.12"
660947,Version List truncates on report query
661314,Product list in search page is not limited to products for which the user has permission and which he can access.
661360,Default components list on search page on first entry list all components from all products with bad encoding.
661537,"""My Votes"" Missing from Footers"
662013,After commit in rapidsvn Bug not appearing in bugzilla
662197,Bug number is not prefilled in named tag interface after sending bugmail
662202,"Accessing query.cgi throws: Argument """" isn't numeric in addition (+)"
662406,"bug_see_also has an ""id"" column added during installation that is not in Schema.pm"
662478,rtert
662481,gjgj
662491,hgjhg
662835,"When I set ""SMTP"" as mail_delivery_method, its perl script complains that some value is not defined"
662899,Automatically disabled bugmail when bugzilla accounts are disabled.
663696,Remove 'config' hook example from the Example extension
663770,Mandatory Multiple-Selection Box Custom Field isn't mandatory when creating a bug
663835,Extensions templates are not tested by the normal sanity test scripts
664089,Zend XMLRPC Error
665224,template_before_process $args->{vars} no longer includes bugid
666279,it's possible to get a list of all bugs with buglist.cgi
666313,Remove the obsolete [% FLUSH %] directive
666421,"Running recode.pl fails with ""Wide character in subroutine entry..."""
666497,new bugzilla 4 installaion
666695,Voting Extension templates have unfiltered directives
666699,Example extension templates have unfiltered directives
666747,Updating bug in Google Chrome causes drop down select boxes to change values randomly
