id,severity,description
625020,major,Checksetup.pl does not check for List/MoreUtils.pm
625129,minor,simple search broken with multibyte query string (advanced works)
625190,normal,Typo and Missing FK in Bugzilla::DB::Schema
626318,normal,full screen
626725,normal,"""Product"" field is truncated at 8 characters"
626726,normal,False Display of Error Messages
627349,normal,"Bugs are not opened anddisplayed when I in the ""Show dependency graph"" click on a Bug"
627775,normal,"Text ""attachment \n NUMBER"" is replaced with the link to the attachment NUMBER"
627910,blocker,Update Release Notes for Bugzilla 4.0rc2
627923,blocker,Release Notes for Bugzilla 3.6.4
627930,blocker,Release Notes for Bugzilla 3.4.10
627931,blocker,Release Notes for Bugzilla 3.2.10
628066,major,XSS in Landfill.bugzilla.org
628471,normal,edit attachment accidents should be detected and suppressed
628681,normal,default to cc'ing reviewers
629153,minor,QA JSON-RPC client sends arguments when it shouldn't and can't handle 500 responses
629321,normal,Finish docs for Bugzilla::Config::Common
629529,normal,SQLite installations cannot use jobqueue.pl because they don't use our DB::SQLite driver
629583,trivial,"Rename mid-air collision to be save conflict, or some other more appropriate warning"
629916,normal,Download page update: localized templates
630681,major,"SQLite: ""No such function MOD"" when running collectstats.pl"
630710,normal,RESOLVED option does not always give resolve as box
630750,normal,New mod_perl @INC config causes strange problems if you reload Apache from another Bugzilla directory
630800,normal,query-to-tags migration code fails to properly parse some input
630847,normal,Upgrade from 3.2.3 to 4.0rc2 fails while using PostgreSQL 9.0
630907,normal,Viewing attachments and going back to associated bug changes platform automatically under Safari
631158,normal,Can't update bug's severity using webservice
631312,normal,Upgrade Perl versions available on landfill and Tinderbox
631328,normal,"install-module.pl is unable to install Email::MIME on Perl <5.8.5, because Email::MIME 1.907 now requires 5.8.5 as a minimum"
631408,normal,shell access?
631487,normal,Internal Server Error
631874,normal,"Cannot search for “matches” (illegal search), error message"
631988,normal,"""Test Email Preferences"" Perl selenium test script"
633041,minor,Bug.add_attachment is missing an error code and should fill in content_type for patches
633055,minor,"Bug.legal_values throws warnings when you pass an undef ""field"""
633061,normal,Require Apache2::SizeLimit 0.96 for proper operation on Linux
633139,minor,A link pointing to 404 in the interface
633354,normal,Using include_fields and exclude_fields fails with Bug.search
633422,minor,User.get doesn't require its required parameters and include_disabled is misdocumented
633569,normal,Patches should default to text/plain;charset=UTF-8 rather than text/plain
633604,normal,Relative dates 7d and 1w perform significantly different
633767,normal,wrong url generated by advanced serach (https://xxx.yyy.com/bugzilla3/query.cgi) - missig s from https
633902,blocker,Release Bugzilla 4.0
633945,major,Private Comments are sent to persones outside the insider group
634144,normal,fix possible_duplicates to work with PostgreSQL
634177,normal,Impersonate with/without administrative privilage
634234,major,upgrade failed to 3.6.4 from 3.6.3
634243,normal,"using ""confirm match"" leads to match failed error due to an added comma"
634273,normal,Quick Search - This search engine isn't supported by Firefox and can't be installed
634524,normal,Install Error
634591,major,"Bugzilla 4.0 Upgrade, Checksetup.pl could not complete"
634812,normal,Many duplicated queries be executed makes Bugzilla slow when show a BUG...
634841,normal,[Oracle] checksetup.pl crashes during database schema upgrade (fix included)
635217,major,Bad argument param sent to Bugzilla::Product::new function
635243,normal,"The guided form is broken, the version field is incorrectly populated"
635260,major,Cannot determine local time zone on Search and New Bug
635517,minor,Don't use mailer queue if mail_delivery_method is Test
635882,minor,Specifying a target for a link in a product or group description should be allowed
636118,normal,All bugs do not get updated when using Change Several Bugs at Once
636249,major,"After 4.0 Upgrade, No email notifications being sent"
636412,normal,xmlrpc BUG.update refuse to set resolve-duplicate for bug
636441,normal,"""Bugs:watch list"" does not follow changes in email address"
636898,major,Ubuntu 10.10's Bugzilla3 Vulnerable to CVE-2010-4572
637016,minor,Password can't be used after upgrade from 2.22 to 3.6
637146,normal,Unable to find 'my votes' page.
637310,normal,"""My Votes"" has disappeared"
637357,normal,slow navigation
637422,normal,Download page update: localized templates
637426,normal,"""OR"" query for searching on groups does not return results - Advanced Searching Using Boolean Charts"
637945,normal,Google Reader rejects search feed
637977,normal,"Under mod_perl, Bugzilla generates URLs with semicolons instead of ampersands"
637981,major,Patch Diffs can cause XSS in IE 6-8
638032,blocker,Release Bugzilla 4.1.1
639151,normal,Webservice Bug.get is returning objects for the see also list instead of the urls
639199,normal,Option for negation of some parameters in the advanced query.cgi
639468,normal,"When reply to description, prefix and link is incorrect"
639687,major,Segmentation fault on Precompiling templates
639803,normal,X-Bugzilla-Changed-Fields should use a separator
640022,critical,upgraded to 4.0 from 3.6 - bombing adding new bug - undefined column reverse_desc
640184,trivial,border radius style css3 compliant
640448,normal,At sign replaced with %40 in 'My bugs' and saved searches URLs
640719,normal,"JavaScript validation for filing bugs prevents creation of bookmarkable templates with blank mandatory fields (summary, component, etc.)"
640756,normal,"When creating attachment through web services, content is not decoded from base63"
640771,normal,autocomplete seems to not work for the Google Chrome browser
640985,normal,Milestones leaking over to other products in report.cgi
640987,normal,Table looks are not beautified for all tables in report.cgi
640995,major,Products containing spaces won't show any bugs while browsing
641020,normal,erport.cgi does not adhere to sortkey
641062,normal,attachments added by webservice_bug_add_attachment.t when using the XML-RPC method are not correctly decoded
641216,normal,test
641244,normal,Can't report using old charts using bugzilla 3.4.10
641441,normal,No provision to configure SMTP port(SSL)
641450,normal,Incorrect option element is selected after navigating to another page and then moving back using the back button
641519,normal,"userAutocomplete is not compatible with Bugzilla configured to use ""local"" usernames"
641792,minor,Some links on Bugzilla Version 2.18rc2 do not function (they open a save as window)
641957,normal,4.0 Help has incomplete Voting information
642388,trivial,"Description of field days_elapsed missing from global/field-descs.none.tmpl, so it could not be translated"
642948,major,checksetup.pl requires math-random-secure
643342,minor,Attaching a file to a new bug DNW on google chrome
643718,normal,"""Search By Change History"" date fields behave wrongly when searching by ""Hours Worked"" field"
644285,normal,"unable to toggle visibility of search blocks when creating a new data set (javascript error ""bz_toggleClass is not defined"")"
644334,normal,Add hook to Bugzilla::Install::Filesystem to allow extensions to create files/directories/htaccess
644524,normal,open url
644722,normal,"Product ACL uses ""AND"" instead of ""OR"""
644969,minor,Rename bugmail-common.txt.html to bugmail-common.txt.tmpl
645006,major,If shutdownhtml set then tweakparams or admin users cannot login
645118,normal,"Allow ""="" as pre_chomp and post_chomp modifier in templates"
645721,normal,Whine.pl overrides server's timezone
645722,normal,Whining clobbers cron mail with Moose warnings
645849,normal,Graphical Reporting does not seem to be working.
645949,normal,insecure dependency when compiling field-descs.none.tmpl
646005,normal,urlbase parameter change - must rerun checksetup.pl
646209,normal,Bugzilla doesn't offer UTC timezone
646394,normal,"Bug creation will add a disabled user into cc's, if disabled user is still on default cc list"
646668,normal,"After bugzilla install, I get You don't have permission to access /bugzilla/ on this server"
646743,normal,"Enable ""watching"" a bug to see mentions of it in other bugs"
646750,critical,checksetup.pl fails on openSUSE 11.4 with Assertion error
646939,normal,The local XML file './data/bugzilla-update.xml' cannot be created.
647006,normal,checksetup.pl - some ppm installed failed: Can't find any package
647013,normal,Software error: Unknown column 'reverse_desc' in 'field list' FROM fielddefs table
647158,minor,Firefox WebConsole reports: unbalanced tree was written
647168,major,No mapping for the Unicode character exists in the target multi-byte code page
648096,normal,UWinnipeg (theory PPM repo) instructions are not necessary with recent ActiveState releases
